0.900616901 	0.800000000 
0.890573017 	0.800000000 
0.884897682 	0.875000000 
0.884130035 	0.461538462 
0.880359150 	0.714285714 
0.874449406 	0.428571429 
0.873165412 	0.285714286 
0.860324491 	0.307692308 
0.845901804 	0.857142857 
0.844505142 	0.428571429 
0.841120846 	0.800000000 
0.838433361 	0.400000000 
0.837465128 	0.461538462 
0.836620004 	0.588235294 
0.832234314 	0.631578947 
0.832106060 	0.461538462 
0.831660942 	0.235294118 
0.831657381 	0.461538462 
0.831405750 	0.500000000 
0.830699969 	0.352941176 
0.830543329 	0.750000000 
0.830206846 	0.400000000 
0.829936462 	0.588235294 
0.828195322 	0.666666667 
0.828087007 	0.400000000 
0.827498649 	0.769230769 
0.826842592 	0.631578947 
0.826521935 	0.625000000 
0.820120488 	0.545454545 
0.818893689 	0.769230769 
0.818778282 	0.800000000 
0.817305113 	0.588235294 
0.814238404 	0.333333333 
0.812943862 	0.571428571 
0.812657373 	0.555555556 
0.812506502 	0.800000000 
0.810465719 	0.400000000 
0.809759832 	0.285714286 
0.809549772 	0.461538462 
0.808552878 	0.500000000 
0.805827052 	0.428571429 
0.804253505 	0.428571429 
0.802116061 	0.800000000 
0.801785855 	0.588235294 
0.799268034 	0.888888889 
0.798976435 	0.500000000 
0.798523743 	0.526315789 
0.798204968 	0.750000000 
0.797937854 	0.857142857 
0.796238727 	0.428571429 
0.794227503 	0.285714286 
0.791514465 	0.615384615 
0.790040341 	0.857142857 
0.789566516 	0.400000000 
0.788473185 	0.400000000 
0.786653706 	0.400000000 
0.785641339 	0.307692308 
0.785121129 	0.666666667 
0.784968765 	0.769230769 
0.784323541 	0.769230769 
0.784089707 	0.266666667 
0.781523183 	0.666666667 
0.781298105 	0.400000000 
0.781288729 	0.500000000 
0.781098519 	0.500000000 
0.780392258 	0.266666667 
0.779205368 	0.714285714 
0.778592563 	0.428571429 
0.777798565 	0.533333333 
0.776577248 	0.333333333 
0.776506768 	0.461538462 
0.775182953 	0.500000000 
0.775163805 	0.400000000 
0.773099590 	0.428571429 
0.772680901 	0.800000000 
0.772630191 	0.666666667 
0.772529725 	0.400000000 
0.771263320 	0.285714286 
0.769181579 	0.750000000 
0.768713827 	0.800000000 
0.768381846 	0.571428571 
0.766037042 	0.545454545 
0.765071456 	0.545454545 
0.763552325 	0.461538462 
0.763542932 	0.888888889 
0.763486574 	0.933333333 
0.763258476 	0.250000000 
0.763132353 	0.571428571 
0.762813585 	0.571428571 
0.762689692 	0.625000000 
0.761960065 	0.705882353 
0.761757566 	0.307692308 
0.761575478 	0.428571429 
0.760073790 	0.222222222 
0.759340565 	0.800000000 
0.756882924 	0.428571429 
0.756756412 	0.461538462 
0.756584651 	0.307692308 
0.755653714 	0.555555556 
0.755296253 	0.555555556 
0.755050399 	0.666666667 
0.754892340 	0.500000000 
0.754234412 	0.333333333 
0.753778471 	0.750000000 
0.753619167 	0.545454545 
0.753063400 	0.625000000 
0.752778137 	0.285714286 
0.752087086 	0.545454545 
0.751129996 	0.307692308 
0.750564442 	0.500000000 
0.748420220 	0.736842105 
0.748014250 	0.500000000 
0.747431362 	0.545454545 
0.747346416 	0.500000000 
0.746908712 	0.555555556 
0.746420282 	0.428571429 
0.746200321 	0.857142857 
0.745558935 	0.800000000 
0.744853758 	0.400000000 
0.744602386 	0.461538462 
0.744548325 	0.363636364 
0.742786866 	0.666666667 
0.742761851 	0.750000000 
0.741228475 	0.750000000 
0.740915719 	0.333333333 
0.740639750 	0.307692308 
0.740062067 	0.705882353 
0.739918174 	0.875000000 
0.739896679 	0.461538462 
0.739468485 	0.444444444 
0.739078502 	0.714285714 
0.738704840 	0.500000000 
0.738386013 	0.375000000 
0.738105790 	0.600000000 
0.737140457 	0.333333333 
0.737065606 	0.333333333 
0.736014027 	0.307692308 
0.735068176 	0.666666667 
0.735067657 	0.307692308 
0.734572807 	0.625000000 
0.734572082 	0.285714286 
0.734366834 	0.666666667 
0.734239879 	0.333333333 
0.733802103 	0.727272727 
0.733543227 	0.500000000 
0.732996919 	0.500000000 
0.732652645 	0.250000000 
0.732253625 	0.352941176 
0.732071187 	0.400000000 
0.731267309 	0.461538462 
0.731079493 	0.333333333 
0.730658941 	0.400000000 
0.730614635 	0.800000000 
0.729245692 	0.352941176 
0.729058575 	0.545454545 
0.728772718 	0.428571429 
0.728717358 	0.363636364 
0.728633234 	0.666666667 
0.728562634 	0.333333333 
0.727662674 	0.461538462 
0.727588944 	0.545454545 
0.726196729 	0.428571429 
0.725964227 	0.307692308 
0.725718318 	0.750000000 
0.724435459 	0.333333333 
0.723869349 	0.750000000 
0.723786559 	0.857142857 
0.723600667 	0.727272727 
0.723296866 	0.800000000 
0.722961604 	0.400000000 
0.722581341 	0.250000000 
0.722300348 	0.428571429 
0.722116658 	0.750000000 
0.721899556 	0.210526316 
0.721707467 	0.800000000 
0.721532838 	0.545454545 
0.721106265 	0.500000000 
0.720169964 	0.750000000 
0.719557379 	0.666666667 
0.719456410 	0.750000000 
0.718975794 	0.352941176 
0.718769562 	0.750000000 
0.718381498 	0.857142857 
0.717969684 	0.307692308 
0.717868358 	0.266666667 
0.716591507 	0.500000000 
0.714878924 	0.705882353 
0.714550492 	0.555555556 
0.714362347 	0.631578947 
0.714284928 	0.600000000 
0.713920596 	0.666666667 
0.713526413 	0.800000000 
0.713380270 	0.588235294 
0.712571521 	0.500000000 
0.712472973 	0.800000000 
0.712290479 	0.461538462 
0.712054042 	0.307692308 
0.711817020 	0.333333333 
0.711476277 	0.705882353 
0.711176733 	0.545454545 
0.711113117 	0.333333333 
0.711016264 	0.714285714 
0.710391417 	0.727272727 
0.710223731 	0.750000000 
0.710011783 	0.600000000 
0.709822428 	0.461538462 
0.709790359 	0.714285714 
0.709016704 	0.800000000 
0.708879451 	0.363636364 
0.708862556 	0.571428571 
0.708633999 	0.500000000 
0.708043506 	0.500000000 
0.707426081 	0.400000000 
0.707388617 	0.444444444 
0.706931454 	0.461538462 
0.706756228 	0.307692308 
0.706031398 	0.545454545 
0.705980438 	0.800000000 
0.705702105 	0.375000000 
0.705380590 	0.666666667 
